zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
As,Ho,0,0,125,91,0,5478,6428
As,Er,0,0,114,82,0,6187,5824
As,Tm,0,0,104,74,0,5649,5295
As,Yb,0,0,95,67,0,5149,5586
As,Lu,0,0,87,61,0,5478,5088
As,Hf,0,0,80,55,0,4985,4621
As,Ta,0,0,73,50,0,4544,4205
As,W,0,0,67,46,0,4154,3832
As,Re,0,0,62,41,0,3792,3494
As,Os,0,0,57,38,0,3476,3190
As,Ir,0,0,53,34,0,3182,2907
As,Pt,0,0,49,31,0,2918,2666
As,Au,0,0,45,29,0,2678,2437
As,Hg,0,0,42,26,0,2464,2233
As,Tl,0,0,39,175,0,2263,2049
As,Pb,0,0,36,160,0,2085,1881
As,Bi,0,0,33,147,0,1921,1728
As,Po,0,0,31,135,0,0,0
As,At,0,0,29,125,0,0,0
As,Rn,0,0,27,115,0,0,0
As,Fr,0,0,182,106,0,0,0
As,Ra,0,0,170,97,0,0,0
As,Ac,0,0,159,89,0,0,0
As,Th,0,0,149,82,0,1111,977
As,Pa,0,0,140,76,0,1032,904
As,U,0,0,131,70,0,957,836
Se,H,0,0,0,0,0,0,0
Se,He,0,0,0,0,0,0,0
Se,Li,0,0,0,0,0,0,0
Se,Be,90397,0,0,0,0,0,0
Se,B,46930,0,0,0,0,0,0
Se,C,29433,0,0,0,0,0,0
Se,N,16564,0,0,0,0,0,0
Se,O,9408,0,0,0,0,0,0
Se,F,5495,0,0,0,0,0,0
Se,Ne,3320,0,0,0,0,0,0
Se,Na,2083,1951,0,0,0,0,0
Se,Mg,1353,1240,0,0,0,0,0
Se,Al,5690,5112,0,0,0,0,0
Se,Si,4582,4029,0,0,0,0,0
Se,P,3219,2776,0,0,0,0,0
Se,S,2298,1949,0,0,0,0,0
Se,Cl,1665,1386,0,0,0,0,0
Se,Ar,1221,1002,0,0,0,0,0
Se,K,907,734,0,0,0,0,0
Se,Ca,681,545,21167,21167,0,0,0
Se,Sc,518,410,16335,15963,0,0,0
Se,Ti,398,312,12673,12353,0,0,0
Se,V,309,240,9939,9631,0,0,0
Se,Cr,242,187,7851,7571,0,0,0
Se,Mn,191,147,6270,6023,0,0,0
Se,Fe,153,117,5028,4815,0,0,0
Se,Co,123,93,4065,3894,0,0,0
Se,Ni,99,75,3294,3150,0,0,0
Se,Cu,81,61,2699,2571,0,0,0
Se,Zn,67,50,2223,2111,0,0,0
Se,Ga,55,41,1842,1741,0,0,0
Se,Ge,46,34,1534,1445,0,0,0
Se,As,38,29,1285,1207,0,0,0
Se,Se,32,24,1084,1014,0,0,0
Se,Br,27,147,5753,5358,0,0,0
Se,Kr,23,126,4895,4544,0,0,0
Se,Rb,144,108,4884,4508,0,0,0
Se,Sr,125,93,4186,3845,0,0,0
Se,Y,108,80,3602,3290,0,0,0
Se,Zr,94,69,3112,2825,0,0,0
Se,Nb,81,60,2691,2430,0,0,0
Se,Mo,71,52,2336,2094,0,0,0
Se,Tc,62,46,2032,1810,0,0,0
Se,Ru,55,40,1771,1570,0,0,0
Se,Rh,48,35,1549,1364,0,0,0
Se,Pd,42,31,1358,1187,0,0,0
Se,Ag,38,27,1193,1035,0,0,0
Se,Cd,33,24,1050,905,0,0,0
Se,In,30,21,927,793,0,0,0
Se,Sn,26,19,819,696,0,0,0
Se,Sb,24,17,726,612,0,0,0
Se,Te,21,15,645,539,0,0,0
Se,I,19,0,573,476,0,0,0
Se,Xe,17,0,511,0,0,0,0
Se,Cs,15,0,456,373,0,0,0
Se,Ba,0,0,409,331,0,0,0
Se,La,0,0,366,294,0,3466,3277
Se,Ce,0,0,328,261,0,3037,2894
Se,Pr,0,0,295,233,0,2705,2571
Se,Nd,0,0,266,208,0,2405,2301
Se,Pm,0,0,239,186,0,0,0
Se,Sm,0,0,217,166,0,1909,1834
Se,Eu,0,0,196,149,0,1720,1645
Se,Gd,0,0,178,134,0,1543,1473
Se,Tb,0,0,161,120,0,1389,1323
Se,Dy,0,0,147,108,0,1260,1190
Se,Ho,0,0,134,98,0,1143,1077
Se,Er,0,0,122,88,0,1036,4872
Se,Tm,0,0,111,80,0,4726,5551
Se,Yb,0,0,102,72,0,5399,5028
Se,Lu,0,0,93,65,0,4932,4584
Se,Hf,0,0,85,59,0,4492,4857
Se,Ta,0,0,79,54,0,4776,4423
Se,W,0,0,72,49,0,4369,4034
Se,Re,0,0,66,44,0,3992,3681
Se,Os,0,0,61,40,0,3662,3364
Se,Ir,0,0,57,37,0,3355,3067
Se,Pt,0,0,52,34,0,3078,2815
Se,Au,0,0,48,31,0,2828,2575
Se,Hg,0,0,45,28,0,2604,2361
Se,Tl,0,0,41,26,0,2392,2168
Se,Pb,0,0,38,23,0,2206,1992
Se,Bi,0,0,36,156,0,2034,1831
Se,Po,0,0,33,143,0,0,0
Se,At,0,0,31,132,0,0,0
Se,Rn,0,0,29,121,0,0,0
Se,Fr,0,0,27,111,0,0,0
Se,Ra,0,0,25,103,0,0,0
Se,Ac,0,0,23,95,0,0,0
Se,Th,0,0,157,87,0,1181,1040
Se,Pa,0,0,147,80,0,1097,962
Se,U,0,0,138,74,0,1018,891
Br,H,0,0,0,0,0,0,0
Br,He,0,0,0,0,0,0,0
Br,Li,0,0,0,0,0,0,0
Br,Be,70415,0,0,0,0,0,0
Br,B,56397,0,0,0,0,0,0
Br,C,31865,0,0,0,0,0,0
Br,N,18365,0,0,0,0,0,0
Br,O,10565,0,0,0,0,0,0
Br,F,6211,0,0,0,0,0,0
Br,Ne,3761,0,0,0,0,0,0
Br,Na,2358,2207,0,0,0,0,0
Br,Mg,1527,1398,0,0,0,0,0
Br,Al,1023,4415,0,0,0,0,0
Br,Si,4286,4397,0,0,0,0,0
Br,P,3519,3039,0,0,0,0,0
Br,S,2519,2140,0,0,0,0,0
Br,Cl,1830,1526,0,0,0,0,0
Br,Ar,1345,1105,0,0,0,0,0
Br,K,1001,811,0,0,0,0,0
Br,Ca,753,603,23276,23276,0,0,0
Br,Sc,573,454,18119,17717,0,0,0
Br,Ti,441,346,14149,13799,0,0,0
Br,V,342,267,11151,10811,0,0,0
Br,Cr,268,208,8841,8529,0,0,0
Br,Mn,212,163,7079,6802,0,0,0
Br,Fe,170,130,5688,5448,0,0,0
Br,Co,136,104,4603,4410,0,0,0
Br,Ni,111,84,3732,3568,0,0,0
Br,Cu,90,68,3057,2911,0,0,0
Br,Zn,74,56,2517,2389,0,0,0
Br,Ga,61,46,2083,1969,0,0,0
Br,Ge,51,38,1733,1632,0,0,0
Br,As,43,32,1450,1361,0,0,0
Br,Se,36,27,1222,1142,0,0,0
Br,Br,31,23,1034,962,0,0,0
Br,Kr,26,138,4230,4948,0,0,0
Br,Rb,22,118,4566,4217,0,0,0
Br,Sr,137,102,4567,4197,0,0,0
Br,Y,118,88,3935,3597,0,0,0
Br,Zr,103,76,3403,3092,0,0,0
Br,Nb,89,66,2947,2663,0,0,0
Br,Mo,78,57,2561,2298,0,0,0
Br,Tc,68,50,2230,1989,0,0,0
Br,Ru,60,44,1946,1726,0,0,0
Br,Rh,53,39,1704,1501,0,0,0
Br,Pd,47,34,1495,1308,0,0,0
Br,Ag,41,30,1315,1142,0,0,0
Br,Cd,37,27,1158,999,0,0,0
Br,In,33,24,1023,876,0,0,0
Br,Sn,29,21,905,769,0,0,0
Br,Sb,26,19,802,677,0,0,0
Br,Te,23,17,713,597,0,0,0
Br,I,21,0,635,527,0,0,0
Br,Xe,19,0,566,0,0,0,0
Br,Cs,17,0,506,413,0,0,0
Br,Ba,0,0,453,367,0,0,0
Br,La,0,0,406,326,0,3926,3712
Br,Ce,0,0,364,290,0,3441,3278
Br,Pr,0,0,327,259,0,3064,2911
Br,Nd,0,0,295,231,0,2723,2605
Br,Pm,0,0,266,206,0,0,0
Br,Sm,0,0,241,185,0,2160,2074
Br,Eu,0,0,218,166,0,1944,1859
Br,Gd,0,0,197,149,0,1744,1664
Br,Tb,0,0,179,134,0,1568,1494
Br,Dy,0,0,163,121,0,1421,1342
Br,Ho,0,0,148,109,0,1289,1213
Br,Er,0,0,135,98,0,1167,1098
Br,Tm,0,0,124,89,0,1065,997
Br,Yb,0,0,113,80,0,970,4344
Br,Lu,0,0,104,73,0,4261,4990
Br,Hf,0,0,95,66,0,4891,4540
Br,Ta,0,0,87,60,0,4466,4138
Br,W,0,0,80,54,0,4088,4403
Br,Re,0,0,74,49,0,4357,4020
Br,Os,0,0,68,45,0,4000,3676
Br,Ir,0,0,63,41,0,3668,3355
Br,Pt,0,0,58,37,0,3367,3081
Br,Au,0,0,54,34,0,3095,2820
Br,Hg,0,0,50,31,0,2852,2588
Br,Tl,0,0,46,29,0,2622,2379
Br,Pb,0,0,43,26,0,2419,2187
Br,Bi,0,0,40,24,0,2232,2011
Br,Po,0,0,37,22,0,0,0
Br,At,0,0,34,144,0,0,0
Br,Rn,0,0,32,133,0,0,0
Br,Fr,0,0,30,122,0,0,0
Br,Ra,0,0,28,113,0,0,0
Br,Ac,0,0,26,104,0,0,0
Br,Th,0,0,24,96,0,1301,1147
Br,Pa,0,0,23,88,0,1209,1062
Br,U,0,0,152,81,0,1123,983
Kr,H,0,0,0,0,0,0,0
Kr,He,0,0,0,0,0,0,0
Kr,Li,0,0,0,0,0,0,0
Kr,Be,-1798,0,0,0,0,0,0
Kr,B,49240,0,0,0,0,0,0
Kr,C,27206,0,0,0,0,0,0
Kr,N,19453,0,0,0,0,0,0
Kr,O,11352,0,0,0,0,0,0
Kr,F,6727,0,0,0,0,0,0
Kr,Ne,4088,0,0,0,0,0,0
Kr,Na,2563,2399,0,0,0,0,0
Kr,Mg,1658,1517,0,0,0,0,0
Kr,Al,1107,992,0,0,0,0,0
Kr,Si,4490,3956,0,0,0,0,0
Kr,P,3697,3197,0,0,0,0,0
Kr,S,2654,2258,0,0,0,0,0
Kr,Cl,1933,1614,0,0,0,0,0
Kr,Ar,1424,1171,0,0,0,0,0
Kr,K,1062,862,0,0,0,0,0
Kr,Ca,800,642,24433,24433,0,0,0
Kr,Sc,610,484,19200,18789,0,0,0
Kr,Ti,469,369,15102,14738,0,0,0
Kr,V,365,285,11968,11611,0,0,0
Kr,Cr,286,222,9529,9199,0,0,0
Kr,Mn,227,175,7655,7360,0,0,0
Kr,Fe,181,139,6165,5908,0,0,0
Kr,Co,146,111,4998,4790,0,0,0
Kr,Ni,118,90,4056,3879,0,0,0
Kr,Cu,97,73,3324,3166,0,0,0
Kr,Zn,79,60,2737,2598,0,0,0
Kr,Ga,66,49,2264,2139,0,0,0
Kr,Ge,55,41,1883,1772,0,0,0
Kr,As,46,34,1573,1476,0,0,0
Kr,Se,39,29,1324,1237,0,0,0
Kr,Br,33,24,1120,1041,0,0,0
Kr,Kr,28,21,950,881,0,0,0
Kr,Rb,24,125,3775,4418,0,0,0
Kr,Sr,20,107,4108,3778,0,0,0
Kr,Y,125,93,4131,3778,0,0,0
Kr,Zr,108,80,3577,3252,0,0,0
Kr,Nb,94,70,3101,2804,0,0,0
Kr,Mo,82,61,2697,2423,0,0,0
Kr,Tc,72,53,2351,2099,0,0,0
Kr,Ru,64,47,2054,1824,0,0,0
Kr,Rh,56,41,1800,1588,0,0,0
Kr,Pd,49,36,1581,1385,0,0,0
Kr,Ag,44,32,1392,1210,0,0,0
Kr,Cd,39,28,1227,1059,0,0,0
Kr,In,35,25,1085,930,0,0,0
Kr,Sn,31,22,961,817,0,0,0
Kr,Sb,28,20,852,720,0,0,0
Kr,Te,25,18,758,635,0,0,0
Kr,I,22,0,675,561,0,0,0
Kr,Xe,20,0,602,0,0,0,0
Kr,Cs,18,0,538,440,0,0,0
Kr,Ba,0,0,482,391,0,0,0
Kr,La,0,0,432,348,0,4267,4034
Kr,Ce,0,0,388,310,0,3741,3564
Kr,Pr,0,0,349,276,0,3332,3166
Kr,Nd,0,0,315,246,0,2961,2833
Kr,Pm,0,0,284,220,0,0,0
Kr,Sm,0,0,257,197,0,2348,2254
Kr,Eu,0,0,232,177,0,2113,2019
Kr,Gd,0,0,211,159,0,1894,1807
Kr,Tb,0,0,192,143,0,1702,1621
Kr,Dy,0,0,174,129,0,1542,1455
Kr,Ho,0,0,159,116,0,1397,1315
Kr,Er,0,0,145,105,0,1265,1189
Kr,Tm,0,0,132,95,0,1153,1079
Kr,Yb,0,0,121,86,0,1049,976
Kr,Lu,0,0,111,78,0,957,888
Kr,Hf,0,0,102,70,0,871,3754
Kr,Ta,0,0,93,64,0,3693,4336
Kr,W,0,0,86,58,0,4284,3961
Kr,Re,0,0,79,53,0,3921,3620
Kr,Os,0,0,73,48,0,3602,3861
Kr,Ir,0,0,67,44,0,3852,3526
Kr,Pt,0,0,62,40,0,3539,3241
Kr,Au,0,0,58,37,0,3255,2969
Kr,Hg,0,0,53,33,0,3002,2726
Kr,Tl,0,0,49,31,0,2762,2507
Kr,Pb,0,0,46,28,0,2550,2306
Kr,Bi,0,0,42,26,0,2354,2122
Kr,Po,0,0,39,23,0,0,0
Kr,At,0,0,37,21,0,0,0
Kr,Rn,0,0,34,20,0,0,0
Kr,Fr,0,0,32,129,0,0,0
Kr,Ra,0,0,30,119,0,0,0
Kr,Ac,0,0,28,109,0,0,0
Kr,Th,0,0,26,101,0,1378,1215
Kr,Pa,0,0,24,93,0,1281,1126
Kr,U,0,0,23,86,0,1191,1043
Rb,H,0,0,0,0,0,0,0
Rb,He,0,0,0,0,0,0,0
Rb,Li,0,0,0,0,0,0,0
Rb,Be,2315,0,0,0,0,0,0
Rb,B,46771,0,0,0,0,0,0
Rb,C,31270,0,0,0,0,0,0
Rb,N,20989,0,0,0,0,0,0
Rb,O,12441,0,0,0,0,0,0
Rb,F,7441,0,0,0,0,0,0
Rb,Ne,4544,0,0,0,0,0,0
Rb,Na,2853,2671,0,0,0,0,0
Rb,Mg,1844,1686,0,0,0,0,0
Rb,Al,1229,1100,0,0,0,0,0
Rb,Si,843,3337,0,0,0,0,0
Rb,P,3414,3444,0,0,0,0,0
Rb,S,2864,2439,0,0,0,0,0
Rb,Cl,2091,1748,0,0,0,0,0
Rb,Ar,1543,1272,0,0,0,0,0
Rb,K,1154,937,0,0,0,0,0
Rb,Ca,871,699,26103,26103,0,0,0
Rb,Sc,665,528,20727,20298,0,0,0
Rb,Ti,512,403,16431,16047,0,0,0
Rb,V,399,311,13101,12719,0,0,0
Rb,Cr,313,243,10482,10125,0,0,0
Rb,Mn,248,191,8452,8131,0,0,0
Rb,Fe,198,152,6827,6545,0,0,0
Rb,Co,160,122,5546,5317,0,0,0
Rb,Ni,130,98,4508,4312,0,0,0
Rb,Cu,106,80,3698,3523,0,0,0
Rb,Zn,87,66,3046,2892,0,0,0
Rb,Ga,72,54,2520,2381,0,0,0
Rb,Ge,60,45,2095,1971,0,0,0
Rb,As,50,37,1750,1641,0,0,0
Rb,Se,42,31,1471,1374,0,0,0
Rb,Br,36,27,1243,1155,0,0,0
Rb,Kr,30,22,1053,976,0,0,0
Rb,Rb,26,19,899,829,0,0,0
Rb,Sr,22,116,3464,4060,0,0,0
Rb,Y,19,100,3810,3488,0,0,0
Rb,Zr,117,87,3303,3503,0,0,0
Rb,Nb,102,75,3341,3024,0,0,0
Rb,Mo,89,66,2910,2616,0,0,0
Rb,Tc,78,58,2539,2269,0,0,0
Rb,Ru,69,51,2221,1974,0,0,0
Rb,Rh,61,44,1948,1720,0,0,0
Rb,Pd,54,39,1713,1502,0,0,0
Rb,Ag,48,35,1509,1313,0,0,0
Rb,Cd,42,31,1332,1151,0,0,0
Rb,In,38,27,1178,1011,0,0,0
Rb,Sn,34,24,1044,889,0,0,0
Rb,Sb,30,22,927,783,0,0,0
Rb,Te,27,19,825,692,0,0,0
Rb,I,24,0,735,612,0,0,0
Rb,Xe,22,0,657,0,0,0,0
Rb,Cs,19,0,587,481,0,0,0
Rb,Ba,0,0,526,427,0,0,0
Rb,La,0,0,472,380,0,4741,4484
Rb,Ce,0,0,424,338,0,4160,3964
Rb,Pr,0,0,381,302,0,3707,3523
Rb,Nd,0,0,344,270,0,3296,3153
Rb,Pm,0,0,310,241,0,0,0
Rb,Sm,0,0,281,216,0,2614,2509
Rb,Eu,0,0,254,194,0,2351,2247
Rb,Gd,0,0,231,174,0,2107,2010
Rb,Tb,0,0,210,157,0,1893,1802
Rb,Dy,0,0,191,141,0,1714,1618
Rb,Ho,0,0,174,127,0,1553,1461
Rb,Er,0,0,158,115,0,1405,1320
Rb,Tm,0,0,145,104,0,1279,1198
Rb,Yb,0,0,133,94,0,1164,1082
Rb,Lu,0,0,121,85,0,1061,984
Rb,Hf,0,0,111,77,0,964,894
Rb,Ta,0,0,102,70,0,879,813
Rb,W,0,0,94,64,0,803,3342
Rb,Re,0,0,87,58,0,3308,3891
Rb,Os,0,0,80,53,0,3872,3563
Rb,Ir,0,0,74,48,0,3555,3257
Rb,Pt,0,0,68,44,0,3268,3491
Rb,Au,0,0,63,40,0,3507,3200
Rb,Hg,0,0,58,37,0,3235,2941
Rb,Tl,0,0,54,34,0,2979,2706
Rb,Pb,0,0,50,31,0,2752,2491
Rb,Bi,0,0,47,28,0,2542,2294
Rb,Po,0,0,43,26,0,0,0
Rb,At,0,0,40,24,0,0,0
Rb,Rn,0,0,37,22,0,0,0
Rb,Fr,0,0,35,20,0,0,0
Rb,Ra,0,0,33,128,0,0,0
Rb,Ac,0,0,30,118,0,0,0
Rb,Th,0,0,28,109,0,1494,1319
Rb,Pa,0,0,27,101,0,1390,1223
Rb,U,0,0,25,93,0,1292,1133
Sr,H,0,0,0,0,0,0,0
Sr,He,0,0,0,0,0,0,0
Sr,Li,0,0,0,0,0,0,0
Sr,Be,2495,0,0,0,0,0,0
Sr,B,37892,0,0,0,0,0,0
Sr,C,34437,0,0,0,0,0,0
Sr,N,22331,0,0,0,0,0,0
Sr,O,13463,0,0,0,0,0,0
Sr,F,8135,0,0,0,0,0,0
Sr,Ne,4997,0,0,0,0,0,0
Sr,Na,3146,2945,0,0,0,0,0
Sr,Mg,2033,1860,0,0,0,0,0
Sr,Al,1353,1211,0,0,0,0,0
Sr,Si,926,813,0,0,0,0,0
Sr,P,3641,3155,0,0,0,0,0
Sr,S,3063,2612,0,0,0,0,0
Sr,Cl,2241,1877,0,0,0,0,0
Sr,Ar,1658,1368,0,0,0,0,0
Sr,K,1242,1010,0,0,0,0,0
Sr,Ca,940,755,23104,23104,0,0,0
Sr,Sc,718,571,22064,21626,0,0,0
Sr,Ti,554,437,17641,17241,0,0,0
Sr,V,432,337,14158,13755,0,0,0
Sr,Cr,339,263,11387,11008,0,0,0
Sr,Mn,269,207,9221,8876,0,0,0
Sr,Fe,215,165,7474,7169,0,0,0
Sr,Co,173,132,6087,5839,0,0,0
Sr,Ni,141,107,4958,4745,0,0,0
Sr,Cu,115,87,4073,3881,0,0,0
Sr,Zn,95,71,3358,3188,0,0,0
Sr,Ga,78,59,2780,2626,0,0,0
Sr,Ge,65,49,2311,2174,0,0,0
Sr,As,55,41,1929,1810,0,0,0
Sr,Se,46,34,1621,1514,0,0,0
Sr,Br,39,29,1368,1271,0,0,0
Sr,Kr,33,24,1158,1073,0,0,0
Sr,Rb,28,21,988,911,0,0,0
Sr,Sr,24,18,845,776,0,0,0
Sr,Y,21,107,727,2906,0,0,0
Sr,Zr,18,93,3524,3209,0,0,0
Sr,Nb,109,81,3062,3233,0,0,0
Sr,Mo,96,71,3111,2799,0,0,0
Sr,Tc,84,62,2718,2431,0,0,0
Sr,Ru,74,54,2380,2117,0,0,0
Sr,Rh,65,48,2090,1847,0,0,0
Sr,Pd,58,42,1839,1614,0,0,0
Sr,Ag,51,37,1622,1413,0,0,0
Sr,Cd,45,33,1433,1239,0,0,0
Sr,In,40,29,1268,1090,0,0,0
Sr,Sn,36,26,1125,959,0,0,0
Sr,Sb,32,23,1000,846,0,0,0
Sr,Te,29,21,890,747,0,0,0
Sr,I,26,0,794,661,0,0,0
Sr,Xe,23,0,709,0,0,0,0
Sr,Cs,21,0,635,520,0,0,0
Sr,Ba,0,0,569,462,0,0,0
Sr,La,0,0,511,411,0,5212,4933
Sr,Ce,0,0,459,367,0,4578,4364
Sr,Pr,0,0,413,327,0,4083,3881
Sr,Nd,0,0,373,292,0,3632,3475
Sr,Pm,0,0,336,262,0,0,0
Sr,Sm,0,0,305,234,0,2882,2768
Sr,Eu,0,0,276,210,0,2594,2479
Sr,Gd,0,0,250,189,0,2324,2217
Sr,Tb,0,0,228,170,0,2088,1988
Sr,Dy,0,0,207,153,0,1891,1784
Sr,Ho,0,0,189,138,0,1712,1610
Sr,Er,0,0,172,125,0,1548,1454
Sr,Tm,0,0,157,113,0,1409,1319
Sr,Yb,0,0,144,102,0,1281,1191
Sr,Lu,0,0,132,93,0,1167,1083
Sr,Hf,0,0,121,84,0,1061,982
Sr,Ta,0,0,111,76,0,966,893
Sr,W,0,0,102,69,0,882,814
Sr,Re,0,0,94,63,0,805,742
Sr,Os,0,0,87,57,0,739,2969
Sr,Ir,0,0,80,52,0,2962,3475
Sr,Pt,0,0,74,48,0,3487,3198
Sr,Au,0,0,69,44,0,3212,2934
Sr,Hg,0,0,63,40,0,2966,3144
Sr,Tl,0,0,59,36,0,3185,2896
Sr,Pb,0,0,55,33,0,2944,2667
Sr,Bi,0,0,51,31,0,2721,2457
Sr,Po,0,0,47,28,0,0,0
Sr,At,0,0,44,26,0,0,0
Sr,Rn,0,0,41,24,0,0,0
Sr,Fr,0,0,38,22,0,0,0
Sr,Ra,0,0,35,20,0,0,0
Sr,Ac,0,0,33,18,0,0,0
Sr,Th,0,0,31,117,0,1606,1419
Sr,Pa,0,0,29,108,0,1495,1316
Sr,U,0,0,27,100,0,1390,1220
Y,H,0,0,0,0,0,0,0
Y,He,0,0,0,0,0,0,0
Y,Li,0,0,0,0,0,0,0
Y,Be,2678,0,0,0,0,0,0
Y,B,18362,0,0,0,0,0,0
Y,C,30592,0,0,0,0,0,0
Y,N,19617,0,0,0,0,0,0
Y,O,14614,0,0,0,0,0,0
Y,F,8930,0,0,0,0,0,0
Y,Ne,5524,0,0,0,0,0,0
Y,Na,3490,3268,0,0,0,0,0
Y,Mg,2258,2065,0,0,0,0,0
Y,Al,1502,1344,0,0,0,0,0
Y,Si,1026,900,0,0,0,0,0
Y,P,718,2637,0,0,0,0,0
Y,S,2829,2816,0,0,0,0,0
Y,Cl,2419,2028,0,0,0,0,0
Y,Ar,1794,1482,0,0,0,0,0
Y,K,1346,1097,0,0,0,0,0
Y,Ca,1020,821,26319,26319,0,0,0
Y,Sc,781,622,23532,23087,0,0,0
Y,Ti,604,476,18988,18573,0,0,0
Y,V,471,368,15347,14923,0,0,0
Y,Cr,370,288,12414,12010,0,0,0
Y,Mn,294,227,10098,9728,0,0,0
Y,Fe,235,180,8216,7887,0,0,0
Y,Co,190,145,6712,6442,0,0,0
Y,Ni,154,117,5481,5247,0,0,0
Y,Cu,126,95,4511,4300,0,0,0
Y,Zn,104,78,3724,3537,0,0,0
Y,Ga,86,64,3085,2915,0,0,0
Y,Ge,72,54,2566,2414,0,0,0
Y,As,60,45,2143,2010,0,0,0
Y,Se,50,38,1800,1681,0,0,0
Y,Br,43,32,1519,1411,0,0,0
Y,Kr,36,27,1285,1190,0,0,0
Y,Rb,31,23,1095,1009,0,0,0
Y,Sr,27,20,936,858,0,0,0
Y,Y,23,17,804,734,0,0,0
Y,Zr,20,100,694,2682,0,0,0
Y,Nb,17,87,3293,2985,0,0,0
Y,Mo,103,76,2874,3016,0,0,0
Y,Tc,91,67,2930,2622,0,0,0
Y,Ru,80,59,2568,2286,0,0,0
Y,Rh,70,52,2257,1996,0,0,0
Y,Pd,62,46,1988,1746,0,0,0
Y,Ag,55,40,1755,1530,0,0,0
Y,Cd,49,36,1551,1343,0,0,0
Y,In,44,32,1375,1182,0,0,0
Y,Sn,39,29,1220,1041,0,0,0
Y,Sb,35,25,1085,919,0,0,0
Y,Te,31,23,967,812,0,0,0
Y,I,28,0,863,719,0,0,0
Y,Xe,25,0,772,0,0,0,0
Y,Cs,23,0,691,567,0,0,0
Y,Ba,0,0,620,504,0,0,0
Y,La,0,0,557,449,0,5759,5453
Y,Ce,0,0,501,400,0,5065,4831
Y,Pr,0,0,451,357,0,4522,4300
Y,Nd,0,0,407,319,0,4026,3853
Y,Pm,0,0,367,286,0,0,0
Y,Sm,0,0,333,256,0,3199,3072
Y,Eu,0,0,301,230,0,2879,2752
Y,Gd,0,0,274,207,0,2581,2462
Y,Tb,0,0,249,186,0,2319,2208
Y,Dy,0,0,226,168,0,2100,1981
Y,Ho,0,0,206,151,0,1901,1788
Y,Er,0,0,188,137,0,1718,1614
Y,Tm,0,0,172,124,0,1564,1463
Y,Yb,0,0,158,112,0,1422,1321
Y,Lu,0,0,144,101,0,1295,1201
Y,Hf,0,0,133,92,0,1176,1089
Y,Ta,0,0,122,84,0,1070,989
Y,W,0,0,112,76,0,977,901
Y,Re,0,0,103,69,0,892,821
Y,Os,0,0,95,63,0,817,750
Y,Ir,0,0,88,57,0,748,684
Y,Pt,0,0,81,52,0,687,2673
Y,Au,0,0,75,48,0,2685,3156
Y,Hg,0,0,70,44,0,3190,2904
Y,Tl,0,0,64,40,0,2941,2676
Y,Pb,0,0,60,37,0,2720,2875
Y,Bi,0,0,56,33,0,2933,2650
Y,Po,0,0,52,31,0,0,0
Y,At,0,0,48,28,0,0,0
Y,Rn,0,0,45,26,0,0,0
Y,Fr,0,0,42,24,0,0,0
Y,Ra,0,0,39,22,0,0,0
Y,Ac,0,0,36,20,0,0,0
Y,Th,0,0,34,18,0,1738,1536
Y,Pa,0,0,32,17,0,1618,1426
Y,U,0,0,30,108,0,1506,1323
Zr,H,0,0,0,0,0,0,0
Zr,He,0,0,0,0,0,0,0
Zr,Li,0,0,0,0,0,0,0
Zr,Be,2794,0,0,0,0,0,0
Zr,B,-8819,0,0,0,0,0,0
Zr,C,31304,0,0,0,0,0,0
Zr,N,22346,0,0,0,0,0,0
Zr,O,15583,0,0,0,0,0,0
Zr,F,9637,0,0,0,0,0,0
Zr,Ne,6007,0,0,0,0,0,0
Zr,Na,3813,3572,0,0,0,0,0
Zr,Mg,2472,2261,0,0,0,0,0
Zr,Al,1644,1471,0,0,0,0,0
Zr,Si,1122,984,0,0,0,0,0
Zr,P,783,675,0,0,0,0,0
Zr,S,3003,2567,0,0,0,0,0
Zr,Cl,2573,2160,0,0,0,0,0
Zr,Ar,1913,1582,0,0,0,0,0
Zr,K,1438,1173,0,0,0,0,0
Zr,Ca,1092,880,28634,28634,0,0,0
Zr,Sc,837,667,21990,21408,0,0,0
Zr,Ti,648,512,20065,19643,0,0,0
Zr,V,506,396,16340,15902,0,0,0
Zr,Cr,399,310,13297,12875,0,0,0
Zr,Mn,317,244,10870,10479,0,0,0
Zr,Fe,254,195,8880,8530,0,0,0
Zr,Co,204,156,7280,6991,0,0,0
Zr,Ni,166,126,5961,5710,0,0,0
Zr,Cu,136,103,4917,4689,0,0,0
Zr,Zn,112,84,4066,3863,0,0,0
Zr,Ga,93,70,3373,3188,0,0,0
Zr,Ge,77,58,2807,2642,0,0,0
Zr,As,65,48,2346,2200,0,0,0
Zr,Se,55,41,1971,1840,0,0,0
Zr,Br,46,34,1663,1544,0,0,0
Zr,Kr,39,29,1406,1302,0,0,0
Zr,Rb,33,25,1198,1103,0,0,0
Zr,Sr,29,21,1023,938,0,0,0
Zr,Y,25,18,878,801,0,0,0
Zr,Zr,21,16,757,687,0,0,0
Zr,Nb,19,93,655,2450,0,0,0
Zr,Mo,16,81,2359,2748,0,0,0
Zr,Tc,97,71,2670,2788,0,0,0
Zr,Ru,85,63,2730,2433,0,0,0
Zr,Rh,75,55,2402,2127,0,0,0
Zr,Pd,66,49,2118,1862,0,0,0
