zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
As,Kr,140,106,4773,4428,5662,0,0
As,Rb,119,89,3976,3669,4764,0,0
As,Sr,100,75,3321,3043,4558,0,0
As,Y,86,63,2807,2560,3864,0,0
As,Zr,72,53,2359,2136,3254,0,0
As,Nb,62,46,1997,1798,2758,0,0
As,Mo,52,38,1672,1496,2317,0,0
As,Tc,44,32,1406,1250,1950,0,0
As,Ru,38,28,1197,1057,1661,0,0
As,Rh,33,24,1024,899,1422,0,0
As,Pd,28,20,866,755,1203,0,0
As,Ag,24,17,749,649,1040,0,0
As,Cd,21,15,631,543,877,0,0
As,In,18,13,544,465,756,0,0
As,Sn,15,11,465,394,645,0,0
As,Sb,13,9,401,338,557,0,0
As,Te,11,0,340,284,471,0,0
As,I,10,0,304,252,421,0,0
As,Xe,9,0,262,216,364,0,0
As,Cs,0,0,231,188,320,0,0
As,Ba,0,0,200,162,277,0,0
As,La,0,0,177,142,245,0,0
As,Ce,0,0,157,125,218,1508,1439
As,Pr,0,0,141,111,196,1334,1269
As,Nd,0,0,124,97,172,1161,1102
As,Pm,0,0,110,85,153,1022,967
As,Sm,0,0,97,74,135,890,841
As,Eu,0,0,87,66,121,0,0
As,Gd,0,0,76,57,106,676,635
As,Tb,0,0,68,51,96,603,566
As,Dy,0,0,61,45,85,535,3190
As,Ho,0,0,55,40,76,3044,2854
As,Er,0,0,49,36,69,2739,2559
As,Tm,0,0,44,32,62,2483,2317
As,Yb,0,0,40,28,56,2222,2350
As,Lu,0,0,36,25,51,2284,2120
As,Hf,0,0,32,22,46,2042,1890
As,Ta,0,0,29,20,42,1839,1701
As,W,0,0,26,18,38,1656,1525
As,Re,0,0,24,16,34,1488,1369
As,Os,0,0,22,14,31,1335,1225
As,Ir,0,0,20,13,29,1209,1106
As,Pt,0,0,18,12,26,1093,996
As,Au,0,0,16,10,24,992,902
As,Hg,0,0,15,9,22,894,811
As,Tl,0,0,14,63,20,805,728
As,Pb,0,0,12,57,18,729,657
As,Bi,0,0,11,52,17,667,599
As,Po,0,0,11,48,16,610,547
As,At,0,0,10,44,15,562,503
As,Rn,0,0,9,38,13,491,437
As,Fr,0,0,60,35,12,451,401
As,Ra,0,0,55,32,11,413,365
As,Ac,0,0,52,29,10,380,335
As,Th,0,0,48,27,10,344,302
As,Pa,0,0,45,25,9,320,281
As,U,0,0,41,22,8,289,252
Se,H,0,0,0,0,0,0,0
Se,He,0,0,0,0,0,0,0
Se,Li,56878,0,0,0,0,0,0
Se,Be,347347,0,0,0,0,0,0
Se,B,325410,0,0,0,0,0,0
Se,C,197561,0,0,0,0,0,0
Se,N,95734,0,0,0,0,0,0
Se,O,47516,0,0,0,0,0,0
Se,F,23245,0,0,0,0,0,0
Se,Ne,13302,0,0,0,0,0,0
Se,Na,7259,0,0,0,114543,0,0
Se,Mg,4411,4019,0,0,17521,0,0
Se,Al,16435,14873,0,0,52156,0,0
Se,Si,12543,11030,0,0,85281,0,0
Se,P,8011,6949,0,0,104486,0,0
Se,S,5513,4667,113430,113357,114023,0,0
Se,Cl,3595,2990,0,0,99383,0,0
Se,Ar,2333,1911,0,0,77000,0,0
Se,K,1765,1427,57102,56261,65444,0,0
Se,Ca,1291,1032,42239,41534,51396,0,0
Se,Sc,874,691,29402,28789,36329,0,0
Se,Ti,629,494,21389,20841,27646,0,0
Se,V,459,358,15765,15308,20588,0,0
Se,Cr,353,273,12230,11824,16084,0,0
Se,Mn,264,203,9221,8870,12283,0,0
Se,Fe,208,159,7279,6998,9772,0,0
Se,Co,158,121,5581,5345,7467,0,0
Se,Ni,129,98,4540,4338,6164,0,0
Se,Cu,97,73,3428,3262,4676,0,0
Se,Zn,78,58,2731,2589,3741,0,0
Se,Ga,60,45,2108,1990,2916,0,0
Se,Ge,48,36,1679,1578,2322,0,0
Se,As,39,29,1357,1272,1873,0,0
Se,Se,31,23,1083,1011,1494,0,0
Se,Br,26,142,5601,5234,1246,0,0
Se,Kr,21,116,4606,4287,1014,0,0
Se,Rb,130,98,4387,4054,5225,0,0
Se,Sr,110,82,3675,3375,4399,0,0
Se,Y,94,70,3118,2850,4262,0,0
Se,Zr,80,59,2629,2385,3600,0,0
Se,Nb,68,50,2231,2012,3062,0,0
Se,Mo,58,42,1872,1677,2581,0,0
Se,Tc,49,36,1577,1404,2178,0,0
Se,Ru,42,31,1344,1188,1858,0,0
Se,Rh,36,26,1152,1012,1594,0,0
Se,Pd,31,22,975,851,1350,0,0
Se,Ag,27,19,844,731,1169,0,0
Se,Cd,23,16,712,613,986,0,0
Se,In,20,14,614,525,851,0,0
Se,Sn,17,12,525,445,727,0,0
Se,Sb,15,10,453,381,628,0,0
Se,Te,13,0,384,321,532,0,0
Se,I,11,0,343,284,476,0,0
Se,Xe,10,0,296,244,411,0,0
Se,Cs,0,0,260,213,362,0,0
Se,Ba,0,0,226,183,313,0,0
Se,La,0,0,200,160,277,0,0
Se,Ce,0,0,178,142,247,1748,1669
Se,Pr,0,0,159,125,222,1548,1472
Se,Nd,0,0,140,109,195,1346,1277
Se,Pm,0,0,124,96,172,1183,1119
Se,Sm,0,0,109,84,152,1029,972
Se,Eu,0,0,98,75,136,0,0
Se,Gd,0,0,86,65,120,779,731
Se,Tb,0,0,77,58,108,694,651
Se,Dy,0,0,69,51,96,616,575
Se,Ho,0,0,62,45,86,548,511
Se,Er,0,0,55,40,77,489,2811
Se,Tm,0,0,50,36,70,2726,2538
Se,Yb,0,0,45,32,63,2433,2266
Se,Lu,0,0,41,28,57,2204,2052
Se,Hf,0,0,36,25,52,1978,2086
Se,Ta,0,0,33,23,47,2029,1880
Se,W,0,0,30,20,43,1831,1690
Se,Re,0,0,27,18,39,1649,1520
Se,Os,0,0,24,16,35,1483,1363
Se,Ir,0,0,22,15,32,1345,1233
Se,Pt,0,0,20,13,29,1218,1112
Se,Au,0,0,19,12,27,1108,1008
Se,Hg,0,0,17,11,25,1000,908
Se,Tl,0,0,15,9,22,901,815
Se,Pb,0,0,14,9,21,817,737
Se,Bi,0,0,13,57,19,748,672
Se,Po,0,0,12,52,18,685,614
Se,At,0,0,11,48,17,632,566
Se,Rn,0,0,10,42,15,552,492
Se,Fr,0,0,9,39,14,508,452
Se,Ra,0,0,8,35,13,464,411
Se,Ac,0,0,8,32,12,428,377
Se,Th,0,0,52,29,11,388,341
Se,Pa,0,0,49,27,10,360,317
Se,U,0,0,45,24,9,326,285
Br,H,0,0,0,0,0,0,0
Br,He,0,0,0,0,0,0,0
Br,Li,59598,0,0,0,0,0,0
Br,Be,250454,0,0,0,0,0,0
Br,B,312266,0,0,0,0,0,0
Br,C,215345,0,0,0,0,0,0
Br,N,106913,0,0,0,0,0,0
Br,O,53461,0,0,0,0,0,0
Br,F,26361,0,0,0,0,0,0
Br,Ne,15103,0,0,0,0,0,0
Br,Na,8305,0,0,0,262268,0,0
Br,Mg,5051,4598,0,0,23490,0,0
Br,Al,3027,16359,0,0,40170,0,0
Br,Si,12150,12336,0,0,49075,0,0
Br,P,8955,7769,0,0,76820,0,0
Br,S,6166,5220,101451,101622,98506,0,0
Br,Cl,4022,3345,0,0,95065,0,0
Br,Ar,2611,2139,0,0,80095,0,0
Br,K,1976,1598,62431,61549,70668,0,0
Br,Ca,1446,1156,46715,45967,56382,0,0
Br,Sc,979,775,32850,32180,40240,0,0
Br,Ti,705,554,23981,23375,30888,0,0
Br,V,515,401,17727,17218,23076,0,0
Br,Cr,396,306,13791,13340,18077,0,0
Br,Mn,297,228,10434,10043,13840,0,0
Br,Fe,233,178,8264,7946,11045,0,0
Br,Co,178,136,6339,6071,8468,0,0
Br,Ni,145,110,5155,4926,7001,0,0
Br,Cu,109,83,3900,3716,5310,0,0
Br,Zn,87,66,3123,2962,4250,0,0
Br,Ga,68,51,2412,2278,3323,0,0
Br,Ge,54,40,1922,1808,2656,0,0
Br,As,44,33,1554,1455,2144,0,0
Br,Se,35,26,1237,1154,1711,0,0
Br,Br,29,22,1032,967,1426,0,0
Br,Kr,24,128,5065,4711,1158,0,0
Br,Rb,20,108,4243,3930,962,0,0
Br,Sr,121,91,4111,3774,4837,0,0
Br,Y,104,77,3487,3186,4122,0,0
Br,Zr,88,65,2939,2667,4026,0,0
Br,Nb,76,56,2495,2250,3424,0,0
Br,Mo,64,47,2094,1876,2885,0,0
Br,Tc,54,40,1764,1570,2435,0,0
Br,Ru,47,34,1504,1330,2078,0,0
Br,Rh,40,29,1289,1133,1783,0,0
Br,Pd,34,25,1091,952,1510,0,0
Br,Ag,30,22,944,819,1308,0,0
Br,Cd,25,18,797,686,1104,0,0
Br,In,22,16,688,588,952,0,0
Br,Sn,19,14,588,499,814,0,0
Br,Sb,16,12,507,427,703,0,0
Br,Te,14,0,430,359,595,0,0
Br,I,13,0,384,319,533,0,0
Br,Xe,11,0,332,273,461,0,0
Br,Cs,0,0,292,238,405,0,0
Br,Ba,0,0,253,205,351,0,0
Br,La,0,0,224,180,310,0,0
Br,Ce,0,0,199,159,276,1986,1897
Br,Pr,0,0,178,141,248,1761,1677
Br,Nd,0,0,157,123,218,1536,1459
Br,Pm,0,0,139,108,193,1354,1280
Br,Sm,0,0,123,94,171,1177,1112
Br,Eu,0,0,110,84,153,0,0
Br,Gd,0,0,96,73,134,892,838
Br,Tb,0,0,87,65,121,795,746
Br,Dy,0,0,77,57,108,705,658
Br,Ho,0,0,69,51,97,626,583
Br,Er,0,0,62,45,87,559,519
Br,Tm,0,0,56,40,79,503,468
Br,Yb,0,0,50,36,71,449,2492
Br,Lu,0,0,46,32,64,2424,2255
Br,Hf,0,0,41,28,58,2174,2018
Br,Ta,0,0,37,25,53,1963,1824
Br,W,0,0,34,23,48,1777,1890
Br,Re,0,0,31,20,44,1845,1700
Br,Os,0,0,28,18,39,1658,1524
Br,Ir,0,0,25,16,36,1504,1378
Br,Pt,0,0,23,15,33,1362,1243
Br,Au,0,0,21,13,30,1239,1128
Br,Hg,0,0,19,12,28,1118,1015
Br,Tl,0,0,17,11,25,1008,912
Br,Pb,0,0,16,10,23,914,824
Br,Bi,0,0,15,9,22,836,752
Br,Po,0,0,13,8,20,766,687
Br,At,0,0,13,53,19,707,633
Br,Rn,0,0,11,47,17,618,551
Br,Fr,0,0,10,43,15,568,505
Br,Ra,0,0,9,39,14,520,460
Br,Ac,0,0,9,36,13,479,422
Br,Th,0,0,8,32,12,434,382
Br,Pa,0,0,7,30,12,403,355
Br,U,0,0,49,27,11,365,319
Kr,H,0,0,0,0,0,0,0
Kr,He,0,0,0,0,0,0,0
Kr,Li,95725,0,0,0,0,0,0
Kr,Be,109053,0,0,0,0,0,0
Kr,B,283600,0,0,0,0,0,0
Kr,C,221908,0,0,0,0,0,0
Kr,N,124551,0,0,0,0,0,0
Kr,O,64358,0,0,0,0,0,0
Kr,F,31733,0,0,0,0,0,0
Kr,Ne,18274,0,0,0,0,0,0
Kr,Na,9672,0,0,0,419846,0,0
Kr,Mg,5890,5359,0,0,42633,0,0
Kr,Al,3513,3145,0,0,12535,0,0
Kr,Si,12836,11352,0,0,84305,0,0
Kr,P,9458,8251,0,0,37327,0,0
Kr,S,6590,5603,90529,91039,82185,0,0
Kr,Cl,4331,3613,0,0,86378,0,0
Kr,Ar,2824,2317,0,0,77448,0,0
Kr,K,2142,1733,65034,64324,73885,0,0
Kr,Ca,1569,1255,51692,51051,59773,0,0
Kr,Sc,1062,840,38379,37713,44876,0,0
Kr,Ti,765,600,28321,27642,36076,0,0
Kr,V,558,434,21259,20689,27225,0,0
Kr,Cr,428,331,16552,16002,21623,0,0
Kr,Mn,320,246,12478,12029,16625,0,0
Kr,Fe,251,192,9929,9560,13216,0,0
Kr,Co,191,146,7703,7383,10195,0,0
Kr,Ni,156,118,6228,5893,8460,0,0
Kr,Cu,117,89,4571,4345,6460,0,0
Kr,Zn,94,71,3636,3450,5039,0,0
Kr,Ga,73,55,2810,2654,3881,0,0
Kr,Ge,58,44,2240,2107,3093,0,0
Kr,As,47,35,1811,1695,2498,0,0
Kr,Se,38,28,1440,1343,1994,0,0
Kr,Br,32,23,1198,1112,1662,0,0
Kr,Kr,26,19,970,895,1348,0,0
Kr,Rb,21,114,4484,4151,1117,0,0
Kr,Sr,18,96,3776,3481,926,0,0
Kr,Y,110,82,3668,3363,4356,0,0
Kr,Zr,93,70,3108,2831,3694,0,0
Kr,Nb,80,59,2653,2401,3164,0,0
Kr,Mo,68,50,2237,2010,3047,0,0
Kr,Tc,58,42,1892,1688,2586,0,0
Kr,Ru,50,36,1617,1433,2217,0,0
Kr,Rh,43,31,1390,1223,1909,0,0
Kr,Pd,37,27,1179,1030,1623,0,0
Kr,Ag,32,23,1021,887,1408,0,0
Kr,Cd,27,20,863,744,1191,0,0
Kr,In,24,17,745,637,1030,0,0
Kr,Sn,20,15,637,541,881,0,0
Kr,Sb,18,13,550,464,761,0,0
Kr,Te,15,0,466,390,645,0,0
Kr,I,13,0,417,346,578,0,0
Kr,Xe,12,0,360,296,500,0,0
Kr,Cs,0,0,317,258,440,0,0
Kr,Ba,0,0,274,222,381,0,0
Kr,La,0,0,243,195,337,0,0
Kr,Ce,0,0,216,172,300,2356,2234
Kr,Pr,0,0,193,152,269,2064,1961
Kr,Nd,0,0,170,133,236,1791,1699
Kr,Pm,0,0,150,116,209,1576,1490
Kr,Sm,0,0,133,102,185,1371,1296
Kr,Eu,0,0,119,90,166,0,0
Kr,Gd,0,0,104,78,145,1040,977
Kr,Tb,0,0,93,70,131,927,869
Kr,Dy,0,0,83,61,117,821,766
Kr,Ho,0,0,74,54,105,729,679
Kr,Er,0,0,67,48,94,650,603
Kr,Tm,0,0,61,43,85,584,541
Kr,Yb,0,0,54,38,76,517,478
Kr,Lu,0,0,49,34,69,464,429
Kr,Hf,0,0,44,30,62,412,2132
Kr,Ta,0,0,40,27,57,2075,1927
Kr,W,0,0,36,24,51,1877,1739
Kr,Re,0,0,33,22,47,1698,1571
Kr,Os,0,0,30,20,42,1533,1607
Kr,Ir,0,0,27,18,39,1586,1458
Kr,Pt,0,0,25,16,36,1440,1320
Kr,Au,0,0,23,14,33,1315,1201
Kr,Hg,0,0,20,13,30,1190,1084
Kr,Tl,0,0,19,12,27,1076,976
Kr,Pb,0,0,17,10,25,978,884
Kr,Bi,0,0,16,9,23,897,808
Kr,Po,0,0,15,9,21,823,740
Kr,At,0,0,13,8,20,761,682
Kr,Rn,0,0,12,7,18,666,594
Kr,Fr,0,0,11,45,17,613,546
Kr,Ra,0,0,10,41,15,561,498
Kr,Ac,0,0,9,38,14,517,457
Kr,Th,0,0,9,34,13,470,413
Kr,Pa,0,0,8,32,12,437,385
Kr,U,0,0,7,29,11,395,345
Rb,H,0,0,0,0,0,0,0
Rb,He,0,0,0,0,0,0,0
Rb,Li,140726,0,0,0,0,0,0
Rb,Be,94650,0,0,0,0,0,0
Rb,B,287821,0,0,0,0,0,0
Rb,C,242125,0,0,0,0,0,0
Rb,N,133755,0,0,0,0,0,0
Rb,O,68429,0,0,0,0,0,0
Rb,F,34015,0,0,0,0,0,0
Rb,Ne,19675,0,0,0,0,0,0
Rb,Na,10811,0,0,0,965758,0,0
Rb,Mg,6628,6032,0,0,68908,0,0
Rb,Al,3954,3526,0,0,14471,0,0
Rb,Si,2520,9059,0,0,13378,0,0
Rb,P,9096,9000,0,0,32120,0,0
Rb,S,7225,6166,81748,82651,68785,0,0
Rb,Cl,4780,3999,0,0,87404,0,0
Rb,Ar,3131,2575,0,0,82958,0,0
Rb,K,2383,1932,72050,71475,77413,0,0
Rb,Ca,1750,1401,57497,56571,67293,0,0
Rb,Sc,1186,940,41142,40352,49517,0,0
Rb,Ti,856,672,30396,29656,38680,0,0
Rb,V,624,486,22655,22025,29221,0,0
Rb,Cr,479,371,17677,17108,23073,0,0
Rb,Mn,359,276,13424,12931,17734,0,0
Rb,Fe,282,215,10682,10281,14191,0,0
Rb,Co,215,163,8233,7891,10928,0,0
Rb,Ni,175,132,6716,6419,9074,0,0
Rb,Cu,132,99,5079,4837,6908,0,0
Rb,Zn,105,79,4060,3855,5537,0,0
Rb,Ga,82,61,3148,2975,4324,0,0
Rb,Ge,65,49,2517,2370,3457,0,0
Rb,As,53,39,2038,1908,2800,0,0
Rb,Se,42,31,1622,1512,2241,0,0
Rb,Br,35,26,1349,1249,1870,0,0
Rb,Kr,29,21,1085,999,1518,0,0
Rb,Rb,24,18,889,812,1258,0,0
Rb,Sr,20,105,3075,3800,1036,0,0
Rb,Y,17,90,3523,3234,864,0,0
Rb,Zr,102,76,2991,3087,716,0,0
Rb,Nb,88,65,2897,2628,3454,0,0
Rb,Mo,75,55,2451,2208,2931,0,0
Rb,Tc,64,47,2080,1860,2820,0,0
Rb,Ru,55,40,1783,1583,2427,0,0
Rb,Rh,47,35,1536,1354,2097,0,0
Rb,Pd,40,29,1305,1143,1787,0,0
Rb,Ag,35,26,1133,985,1555,0,0
Rb,Cd,30,22,959,827,1318,0,0
Rb,In,26,19,829,710,1141,0,0
Rb,Sn,22,16,710,603,978,0,0
Rb,Sb,19,14,613,517,846,0,0
Rb,Te,17,0,520,435,718,0,0
Rb,I,15,0,465,386,643,0,0
Rb,Xe,13,0,402,331,557,0,0
Rb,Cs,0,0,354,289,490,0,0
Rb,Ba,0,0,307,248,425,0,0
Rb,La,0,0,272,218,376,0,0
Rb,Ce,0,0,242,192,335,2588,2472
Rb,Pr,0,0,216,170,301,2293,2183
Rb,Nd,0,0,190,149,264,1998,1897
Rb,Pm,0,0,168,130,234,1760,1667
Rb,Sm,0,0,149,114,207,1535,1452
Rb,Eu,0,0,133,101,185,0,0
Rb,Gd,0,0,117,88,163,1168,1098
Rb,Tb,0,0,105,78,147,1043,978
Rb,Dy,0,0,93,69,131,924,863
Rb,Ho,0,0,83,61,117,821,765
Rb,Er,0,0,75,54,105,732,679
Rb,Tm,0,0,68,49,96,658,608
Rb,Yb,0,0,61,43,86,581,535
Rb,Lu,0,0,55,38,78,519,478
Rb,Hf,0,0,49,34,70,460,422
Rb,Ta,0,0,45,31,64,410,376
Rb,W,0,0,40,27,58,365,1390
Rb,Re,0,0,37,25,53,1349,1715
Rb,Os,0,0,33,22,48,1673,1545
Rb,Ir,0,0,30,20,44,1524,1404
Rb,Pt,0,0,28,18,40,1387,1439
Rb,Au,0,0,25,16,37,1434,1313
Rb,Hg,0,0,23,14,33,1301,1188
Rb,Tl,0,0,21,13,30,1178,1072
Rb,Pb,0,0,19,12,28,1073,973
Rb,Bi,0,0,18,11,26,986,891
Rb,Po,0,0,16,10,24,907,817
Rb,At,0,0,15,9,22,839,754
Rb,Rn,0,0,13,8,20,735,658
Rb,Fr,0,0,12,7,19,678,605
Rb,Ra,0,0,11,45,17,621,552
Rb,Ac,0,0,11,41,16,573,507
Rb,Th,0,0,10,37,15,521,459
Rb,Pa,0,0,9,35,14,485,428
Rb,U,0,0,8,31,13,439,384
Sr,H,0,0,0,0,0,0,0
Sr,He,0,0,0,0,0,0,0
Sr,Li,269425,0,0,0,0,0,0
Sr,Be,47110,0,0,0,0,0,0
Sr,B,234522,0,0,0,0,0,0
Sr,C,254783,0,0,0,0,0,0
Sr,N,145381,0,0,0,0,0,0
Sr,O,75302,0,0,0,0,0,0
Sr,F,37912,0,0,0,0,0,0
Sr,Ne,21986,0,0,0,0,0,0
Sr,Na,12150,0,0,0,1147154,0,0
Sr,Mg,7458,6790,0,0,130055,0,0
Sr,Al,4460,4012,0,0,18226,0,0
Sr,Si,2943,2602,0,0,15286,0,0
Sr,P,10162,8872,0,0,13702,0,0
Sr,S,8167,6954,57976,59312,36981,0,0
Sr,Cl,5383,4498,0,0,71050,0,0
Sr,Ar,3521,2896,0,0,75405,0,0
Sr,K,2681,2175,76382,75755,78764,0,0
Sr,Ca,1971,1581,60254,59525,69724,0,0
Sr,Sc,1339,1063,44751,43920,52343,0,0
Sr,Ti,968,762,33214,32423,42071,0,0
Sr,V,709,553,24896,24220,31915,0,0
Sr,Cr,546,423,19569,18954,25330,0,0
Sr,Mn,410,316,14932,14393,19586,0,0
Sr,Fe,322,247,11917,11469,15762,0,0
Sr,Co,246,188,9182,8803,12181,0,0
Sr,Ni,201,153,7505,7178,10121,0,0
Sr,Cu,152,115,5695,5427,7711,0,0
Sr,Zn,122,92,4561,4332,6196,0,0
Sr,Ga,94,71,3539,3345,4852,0,0
Sr,Ge,76,57,2831,2666,3885,0,0
Sr,As,61,46,2294,2148,3148,0,0
Sr,Se,49,36,1826,1704,2521,0,0
Sr,Br,41,30,1521,1416,2105,0,0
Sr,Kr,33,24,1240,1149,1710,0,0
Sr,Rb,28,20,1030,952,1419,0,0
Sr,Sr,23,17,865,798,1184,0,0
Sr,Y,20,100,740,2609,1001,0,0
Sr,Zr,16,85,3339,3043,847,0,0
Sr,Nb,98,73,2855,2974,725,0,0
Sr,Mo,83,62,2772,2493,3274,0,0
Sr,Tc,71,52,2347,2097,2781,0,0
Sr,Ru,61,45,2009,1782,2746,0,0
Sr,Rh,53,39,1729,1524,2368,0,0
Sr,Pd,45,33,1468,1285,2014,0,0
Sr,Ag,40,29,1274,1108,1751,0,0
Sr,Cd,34,24,1078,931,1482,0,0
Sr,In,29,21,932,799,1283,0,0
Sr,Sn,25,18,799,679,1100,0,0
Sr,Sb,22,16,691,583,952,0,0
Sr,Te,19,0,586,491,808,0,0
Sr,I,17,0,525,436,724,0,0
Sr,Xe,15,0,454,374,627,0,0
Sr,Cs,0,0,400,327,553,0,0
Sr,Ba,0,0,347,281,480,0,0
Sr,La,0,0,308,248,425,0,0
Sr,Ce,0,0,274,219,379,2896,2768
Sr,Pr,0,0,245,194,341,2571,2449
Sr,Nd,0,0,216,169,299,2243,2130
Sr,Pm,0,0,191,149,266,1978,1873
Sr,Sm,0,0,169,130,235,1725,1632
Sr,Eu,0,0,152,116,211,0,0
Sr,Gd,0,0,133,101,185,1314,1235
Sr,Tb,0,0,120,90,167,1173,1101
Sr,Dy,0,0,107,79,149,1040,971
Sr,Ho,0,0,96,70,134,924,861
Sr,Er,0,0,86,63,120,824,765
Sr,Tm,0,0,78,56,109,741,687
Sr,Yb,0,0,70,50,98,658,611
Sr,Lu,0,0,63,44,89,593,550
Sr,Hf,0,0,57,40,80,530,490
Sr,Ta,0,0,52,35,73,476,442
Sr,W,0,0,47,32,66,430,399
Sr,Re,0,0,43,29,61,389,360
Sr,Os,0,0,38,25,55,351,1259
Sr,Ir,0,0,35,23,50,1241,1567
Sr,Pt,0,0,32,21,46,1547,1419
Sr,Au,0,0,29,19,42,1414,1294
Sr,Hg,0,0,27,17,39,1282,1343
Sr,Tl,0,0,24,15,35,1333,1211
Sr,Pb,0,0,22,13,32,1212,1097
Sr,Bi,0,0,20,12,30,1112,1004
Sr,Po,0,0,19,11,28,1022,920
Sr,At,0,0,18,10,26,945,848
Sr,Rn,0,0,15,9,23,828,740
Sr,Fr,0,0,14,8,22,763,681
Sr,Ra,0,0,13,7,20,699,620
Sr,Ac,0,0,12,7,19,645,571
Sr,Th,0,0,11,42,17,586,517
Sr,Pa,0,0,10,39,16,545,481
Sr,U,0,0,9,35,15,494,432
Y,H,0,0,0,0,0,0,0
Y,He,0,0,0,0,0,0,0
Y,Li,367534,0,0,0,0,0,0
Y,Be,48444,0,0,0,0,0,0
Y,B,157905,0,0,0,0,0,0
Y,C,225619,0,0,0,0,0,0
Y,N,162032,0,0,0,0,0,0
Y,O,81987,0,0,0,0,0,0
Y,F,41781,0,0,0,0,0,0
Y,Ne,23685,0,0,0,0,0,0
Y,Na,12842,0,0,0,1064692,0,0
Y,Mg,7827,7135,0,0,184199,0,0
Y,Al,4713,4260,0,0,21883,0,0
Y,Si,3172,2811,0,0,15084,0,0
Y,P,2023,6699,0,0,14095,0,0
Y,S,7452,7186,24179,25043,18308,0,0
Y,Cl,5667,4839,0,0,47118,0,0
Y,Ar,3782,3100,0,0,63191,0,0
Y,K,2867,2334,69385,69313,68983,0,0
Y,Ca,2119,1703,64063,63718,67303,0,0
Y,Sc,1443,1160,49935,49180,56388,0,0
Y,Ti,1059,847,36562,35584,46929,0,0
Y,V,788,618,27129,26377,35238,0,0
Y,Cr,609,475,21349,20697,27628,0,0
Y,Mn,459,356,16400,15858,21337,0,0
Y,Fe,363,280,12989,12467,17264,0,0
Y,Co,279,214,9917,9500,13420,0,0
Y,Ni,228,174,8084,7730,10969,0,0
Y,Cu,174,129,6110,5805,8316,0,0
Y,Zn,137,102,4841,4583,6672,0,0
Y,Ga,106,78,3730,3523,5185,0,0
Y,Ge,84,63,2975,2799,4108,0,0
Y,As,68,51,2409,2258,3316,0,0
Y,Se,54,40,1923,1797,2649,0,0
Y,Br,45,33,1607,1499,2211,0,0
Y,Kr,37,27,1319,1228,1801,0,0
Y,Rb,31,23,1107,1026,1499,0,0
Y,Sr,26,19,934,860,1260,0,0
Y,Y,22,16,792,721,1075,0,0
Y,Zr,18,92,663,2307,914,0,0
Y,Nb,15,79,2921,2703,779,0,0
Y,Mo,90,67,2528,2557,652,0,0
Y,Tc,77,57,2415,2185,2100,0,0
Y,Ru,67,49,2099,1890,2494,0,0
Y,Rh,58,43,1836,1641,2423,0,0
Y,Pd,50,36,1581,1379,2091,0,0
Y,Ag,43,32,1367,1186,1845,0,0
Y,Cd,37,27,1154,995,1588,0,0
Y,In,32,23,997,856,1379,0,0
Y,Sn,28,20,855,730,1179,0,0
Y,Sb,24,17,742,629,1019,0,0
Y,Te,21,0,631,529,864,0,0
Y,I,18,0,566,471,776,0,0
Y,Xe,16,0,489,408,674,0,0
Y,Cs,0,0,433,360,595,0,0
Y,Ba,0,0,379,312,517,0,0
Y,La,0,0,338,276,458,0,0
Y,Ce,0,0,304,244,410,3118,2980
Y,Pr,0,0,273,217,372,2759,2620
Y,Nd,0,0,241,190,329,2391,2265
Y,Pm,0,0,214,167,294,2096,1978
Y,Sm,0,0,189,147,261,1819,1720
Y,Eu,0,0,170,131,235,0,0
Y,Gd,0,0,150,114,207,1381,1297
Y,Tb,0,0,135,102,187,1232,1156
Y,Dy,0,0,120,90,167,1093,1021
Y,Ho,0,0,108,80,150,972,907
Y,Er,0,0,98,71,135,869,808
Y,Tm,0,0,88,64,123,783,727
Y,Yb,0,0,79,56,111,697,649
Y,Lu,0,0,72,50,101,631,588
Y,Hf,0,0,65,44,91,567,526
Y,Ta,0,0,59,40,83,512,476
Y,W,0,0,53,35,75,464,431
Y,Re,0,0,48,32,69,420,387
Y,Os,0,0,43,28,63,377,345
Y,Ir,0,0,39,25,57,340,311
Y,Pt,0,0,36,23,52,307,1074
Y,Au,0,0,32,21,48,1073,1334
Y,Hg,0,0,29,18,44,1319,1224
Y,Tl,0,0,27,17,40,1214,1102
Y,Pb,0,0,24,15,36,1104,1132
Y,Bi,0,0,23,14,33,1144,1045
Y,Po,0,0,21,12,31,1061,967
Y,At,0,0,19,11,29,990,901
Y,Rn,0,0,17,10,26,876,794
Y,Fr,0,0,16,9,24,815,732
Y,Ra,0,0,15,8,22,752,666
Y,Ac,0,0,14,7,21,693,612
Y,Th,0,0,12,7,19,629,553
Y,Pa,0,0,12,6,18,584,515
Y,U,0,0,11,38,16,529,462
Zr,H,0,0,0,0,0,0,0
Zr,He,0,0,0,0,0,0,0
Zr,Li,649059,0,0,0,0,0,0
Zr,Be,51003,0,0,0,0,0,0
Zr,B,61255,0,0,0,0,0,0
Zr,C,205817,0,0,0,0,0,0
Zr,N,153165,0,0,0,0,0,0
Zr,O,94581,0,0,0,0,0,0
Zr,F,50300,0,0,0,0,0,0
Zr,Ne,28984,0,0,0,0,0,0
Zr,Na,15181,0,0,0,386955,0,0
Zr,Mg,9397,8564,0,0,307451,0,0
Zr,Al,5646,5080,0,0,37719,0,0
Zr,Si,3723,3269,0,0,17371,0,0
